"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
2122,49.5,49.5,50.5,"Pont-en-Ogoz (FR)","NA NA"
2123,46.9,46.9,53.1,"Botterens (FR)","NA NA"
2124,40.6,40.6,59.4,"Broc (FR)","NA NA"
2125,34.1,34.1,65.9,"Bulle (FR)","NA NA"
2128,36.8,36.8,63.2,"Châtel-sur-Montsalvens (FR)","NA NA"
2129,46.7,46.7,53.3,"Corbières (FR)","NA NA"
2130,42.9,42.9,57.1,"Crésuz (FR)","NA NA"
2131,30,30,70,"Echarlens (FR)","NA NA"
2134,51.8,51.8,48.2,"Grandvillard (FR)","NA NA"
2135,55.1,55.1,44.9,"Gruyères (FR)","NA NA"
2137,55,55,45,"Hauteville (FR)","NA NA"
2138,40.9,40.9,59.1,"Bellegarde (FR)","NA NA"
2140,52.9,52.9,47.1,"Marsens (FR)","NA NA"
2143,79.6,79.6,20.4,"Morlon (FR)","NA NA"
2145,78.5,78.5,21.5,"Le Pâquier (FR)","NA NA"
2147,31.6,31.6,68.4,"Pont-la-Ville (FR)","NA NA"
2148,43.3,43.3,56.7,"Riaz (FR)","NA NA"
2149,71.7,71.7,28.3,"La Roche (FR)","NA NA"
2152,71,71,29,"Sâles (FR)","NA NA"
2153,89.1,89.1,10.9,"Sorens (FR)","NA NA"
2155,40,40,60,"Vaulruz (FR)","NA NA"
2160,67.9,67.9,32.1,"Vuadens (FR)","NA NA"
2162,19.7,19.7,80.3,"Bas-Intyamon (FR)","NA NA"
2163,95.3,95.3,4.7,"Val-de-Charmey (FR)","NA NA"
2173,47.3,47.3,52.7,"Autigny (FR)","NA NA"
2174,37.3,37.3,62.7,"Avry (FR)","NA NA"
2175,63.2,63.2,36.8,"Belfaux (FR)","NA NA"
2177,46.2,46.2,53.8,"Chénens (FR)","NA NA"
2183,76.7,76.7,23.3,"Corminboeuf (FR)","NA NA"
2186,43.2,43.2,56.8,"Cottens (FR)","NA NA"
2194,67.5,67.5,32.5,"Ferpicloz (FR)","NA NA"
2196,61.7,61.7,38.3,"Friburgo (FR)","NA NA"
2197,73.7,73.7,26.3,"Givisiez (FR)","NA NA"
2198,0.3,0.3,99.7,"Granges-Paccot (FR)","NA NA"
2206,64.4,64.4,35.6,"Marly (FR)","NA NA"
2208,83.6,83.6,16.4,"Matran (FR)","NA NA"
2211,60.7,60.7,39.3,"Neyruz (FR)","NA NA"
2216,63.3,63.3,36.7,"Pierrafortscha (FR)","NA NA"
2220,25.9,25.9,74.1,"Le Mouret (FR)","NA NA"
2226,37.4,37.4,62.6,"Treyvaux (FR)","NA NA"
2228,0.7,0.7,99.3,"Villars-sur-Glâne (FR)","NA NA"
2230,79.9,79.9,20.1,"Villarsel-sur-Marly (FR)","NA NA"
2233,58.2,58.2,41.8,"Hauterive (FR)","NA NA"
2234,86.4,86.4,13.6,"La Brillaz (FR)","NA NA"
2235,51.9,51.9,48.1,"La Sonnaz (FR)","NA NA"
2236,58.9,58.9,41.1,"Gibloux (FR)","NA NA"
2237,83,83,17,"Prez (FR)","NA NA"
2238,30.3,30.3,69.7,"Bois-d'Amont (((FR)))","NA NA"
2239,37.4,37.4,62.6,"Grolley-Ponthaux (FR)","NA NA"
2250,78.6,78.6,21.4,"Courgevaux (FR)","NA NA"
2254,15.1,15.1,84.9,"Courtepin (FR)","NA NA"
2257,56,56,44,"Cressier (FR)","NA NA"
2258,78.5,78.5,21.5,"Fräschels (FR)","NA NA"
2261,10.3,10.3,89.7,"Greng (FR)","NA NA"
2262,28.1,28.1,71.9,"Cormondes (FR)","NA NA"
2265,29.4,29.4,70.6,"Chiètres (FR)","NA NA"
2266,78.3,78.3,21.7,"Kleinbösingen (FR)","NA NA"
2271,73,73,27,"Meyriez (FR)","NA NA"
2272,55.4,55.4,44.6,"Misery-Courtion (FR)","NA NA"
2274,84.4,84.4,15.6,"Montilier (FR)","NA NA"
2275,77.1,77.1,22.9,"Morat (FR)","NA NA"
2276,28.1,28.1,71.9,"Ried bei Kerzers (FR)","NA NA"
2278,66,66,34,"Ormey (FR)","NA NA"
2284,77.5,77.5,22.5,"Mont-Vully (FR)","NA NA"
2292,82.2,82.2,17.8,"Brünisried (FR)","NA NA"
2293,78.3,78.3,21.7,"Guin (FR)","NA NA"
2294,56.6,56.6,43.4,"Chevrilles (FR)","NA NA"
2295,74.4,74.4,25.6,"Bösingen (FR)","NA NA"
2296,56.9,56.9,43.1,"Heitenried (FR)","NA NA"
2299,26.1,26.1,73.9,"Planfayon (FR)","NA NA"
2300,70.4,70.4,29.6,"Plasselb (FR)","NA NA"
2301,42.4,42.4,57.6,"Dirlaret (FR)","NA NA"
2303,53.5,53.5,46.5,"Saint-Silvestre (FR)","NA NA"
2304,54,54,46,"Saint-Ours (FR)","NA NA"
2305,40,40,60,"Schmitten (FR)","NA NA"
2306,57,57,43,"Tavel (FR)","NA NA"
2307,30.2,30.2,69.8,"Tinterin (FR)","NA NA"
2308,69.1,69.1,30.9,"Ueberstorf (FR)","NA NA"
2309,56.5,56.5,43.5,"Wünnewil-Flamatt (FR)","NA NA"
2321,88,88,12,"Attalens (FR)","NA NA"
2323,53,53,47,"Bossonnens (FR)","NA NA"
2325,53.1,53.1,46.9,"Châtel-Saint-Denis (FR)","NA NA"
2328,79.3,79.3,20.7,"Granges (Veveyse) (FR)","NA NA"
2333,13.8,13.8,86.2,"Remaufens (FR)","NA NA"
2335,61.4,61.4,38.6,"Saint-Martin (FR)","NA NA"
2336,68.2,68.2,31.8,"Semsales (FR)","NA NA"
2337,45.8,45.8,54.2,"Le Flon (FR)","NA NA"
2338,54.9,54.9,45.1,"La Verrerie (FR)","NA NA"
