"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
422,"controproposta si",86,14,"Rüti bei Lyssach (BE)",
423,"controproposta si",46.2,53.8,"Willadingen (BE)",
424,"iniziative si",79.5,20.5,"Wynigen (BE)",
431,"controproposta si",55.9,44.1,"Corgémont (BE)",
432,"iniziative si",90.6,9.4,"Cormoret (BE)",
433,"iniziative si",72.3,27.7,"Cortébert (BE)",
434,"due no",47,53,"Courtelary (BE)",
435,"iniziative si",59.8,40.2,"La Ferrière (BE)",
437,"due no",45.4,54.6,"Mont-Tramelan (BE)",
438,"controproposta si",25.8,74.2,"Orvin (BE)",
441,"controproposta si",56.9,43.1,"Renan (BE)",
442,"controproposta si",28.3,71.7,"Romont (BE)",
443,"controproposta si",43.9,56.1,"Saint-Imier (BE)",
444,"iniziative si",93.7,6.3,"Sonceboz-Sombeval (BE)",
445,"due no",14.6,85.4,"Sonvilier (BE)",
446,"iniziative si",65.6,34.4,"Tramelan (BE)",
448,"iniziative si",89.5,10.5,"Villeret (BE)",
449,"due no",45.3,54.7,"Sauge (BE)",
450,"iniziative si",51.5,48.5,"Péry-La Heutte (BE)",
491,"due no",47.6,52.4,"Brüttelen (BE)",
492,"due no",8.9,91.1,"Cerlier (BE)",
493,"due no",37.5,62.5,"Finsterhennen (BE)",
494,"iniziative si",66,34,"Gals (BE)",
495,"iniziative si",56.3,43.7,"Gampelen (BE)",
496,"controproposta si",40.7,59.3,"Anet (BE)",
497,"iniziative si",78.1,21.9,"Lüscherz (BE)",
498,"iniziative si",50.5,49.5,"Müntschemier (BE)",
499,"iniziative si",55.1,44.9,"Siselen (BE)",
500,"due no",42.3,57.7,"Treiten (BE)",
501,"controproposta si",74.1,25.9,"Tschugg (BE)",
502,"iniziative si",79.9,20.1,"Vinelz (BE)",
533,"iniziative si",96.1,3.9,"Bätterkinden (BE)",
538,"iniziative si",63.2,36.8,"Fraubrunnen (BE)",
540,"controproposta si",89.6,10.4,"Jegenstorf (BE)",
541,"controproposta si",31.9,68.1,"Iffwil (BE)",
543,"due no",29.2,70.8,"Mattstetten (BE)",
544,"due no",45.8,54.2,"Moosseedorf (BE)",
546,"due no",34.2,65.8,"Münchenbuchsee (BE)",
551,"iniziative si",59.6,40.4,"Urtenen-Schönbühl (BE)",
552,"controproposta si",32.4,67.6,"Utzenstorf (BE)",
553,"due no",49.7,50.3,"Wiggiswil (BE)",
554,"controproposta si",24.4,75.6,"Wiler bei Utzenstorf (BE)",
556,"iniziative si",68.8,31.2,"Zielebach (BE)",
557,"iniziative si",83.6,16.4,"Zuzwil (BE)",
561,"iniziative si",53.6,46.4,"Adelboden (BE)",
562,"iniziative si",62.5,37.5,"Aeschi bei Spiez (BE)",
563,"iniziative si",59.2,40.8,"Frutigen (BE)",
564,"iniziative si",76.5,23.5,"Kandergrund (BE)",
565,"controproposta si",54.1,45.9,"Kandersteg (BE)",
566,"iniziative si",83.9,16.1,"Krattigen (BE)",
567,"controproposta si",48.6,51.4,"Reichenbach im Kandertal (BE)",
571,"iniziative si",91,9,"Beatenberg (BE)",
572,"iniziative si",73.7,26.3,"Bönigen (BE)",
573,"iniziative si",55.1,44.9,"Brienz (BE)",
574,"iniziative si",58.2,41.8,"Brienzwiler (BE)",
575,"iniziative si",71.2,28.8,"Därligen (BE)",
576,"controproposta si",31.4,68.6,"Grindelwald (BE)",
577,"due no",4.7,95.3,"Gsteigwiler (BE)",
578,"iniziative si",61.6,38.4,"Gündlischwand (BE)",
579,"controproposta si",55.1,44.9,"Habkern (BE)",
580,"iniziative si",58.5,41.5,"Hofstetten bei Brienz (BE)",
581,"controproposta si",35.7,64.3,"Interlaken (BE)",
582,"due no",38.2,61.8,"Iseltwald (BE)",
584,"iniziative si",66.6,33.4,"Lauterbrunnen (BE)",
585,"iniziative si",58.7,41.3,"Leissigen (BE)",
586,"due no",47.1,52.9,"Lütschental (BE)",
587,"iniziative si",51.4,48.6,"Matten bei Interlaken (BE)",
588,"controproposta si",17.4,82.6,"Niederried bei Interlaken (BE)",
589,"controproposta si",29.2,70.8,"Oberried am Brienzersee (BE)",
590,"due no",18.1,81.9,"Ringgenberg (BE)",
591,"controproposta si",58.4,41.6,"Saxeten (BE)",
592,"iniziative si",94.4,5.6,"Schwanden bei Brienz (BE)",
593,"due no",34.9,65.1,"Unterseen (BE)",
594,"due no",14.9,85.1,"Wilderswil (BE)",
602,"iniziative si",71.3,28.7,"Arni (BE)",
603,"controproposta si",18.5,81.5,"Biglen (BE)",
605,"iniziative si",71.8,28.2,"Bowil (BE)",
606,"iniziative si",68.2,31.8,"Brenzikofen (BE)",
607,"controproposta si",57.1,42.9,"Freimettigen (BE)",
608,"due no",38.5,61.5,"Grosshöchstetten (BE)",
609,"iniziative si",65.4,34.6,"Häutligen (BE)",
610,"controproposta si",26.1,73.9,"Herbligen (BE)",
611,"controproposta si",35.7,64.3,"Kiesen (BE)",
612,"iniziative si",54.8,45.2,"Konolfingen (BE)",
613,"controproposta si",36.6,63.4,"Landiswil (BE)",
614,"controproposta si",52.7,47.3,"Linden (BE)",
615,"iniziative si",79.5,20.5,"Mirchel (BE)",
616,"iniziative si",84.1,15.9,"Münsingen (BE)",
617,"iniziative si",59.9,40.1,"Niederhünigen (BE)",
619,"iniziative si",63.9,36.1,"Oberdiessbach (BE)",
620,"due no",19.4,80.6,"Oberthal (BE)",
622,"controproposta si",87,13,"Oppligen (BE)",
623,"due no",41.3,58.7,"Rubigen (BE)",
626,"controproposta si",42.4,57.6,"Walkringen (BE)",
627,"due no",42.7,57.3,"Worb (BE)",
628,"controproposta si",4.9,95.1,"Zäziwil (BE)",
630,"iniziative si",92.4,7.6,"Allmendingen (BE)",
632,"controproposta si",26.4,73.6,"Wichtrach (BE)",
662,"iniziative si",60.2,39.8,"Ferenbalm (BE)",
663,"iniziative si",53.2,46.8,"Frauenkappelen (BE)",
665,"due no",4.5,95.5,"Gurbrü (BE)",
666,"controproposta si",29.9,70.1,"Kriechenwil (BE)",
667,"iniziative si",84.7,15.3,"Laupen (BE)",
668,"iniziative si",78.5,21.5,"Mühleberg (BE)",
669,"iniziative si",57.2,42.8,"Villars-les-Moines (BE)",
670,"due no",49.3,50.7,"Neuenegg (BE)",
671,"iniziative si",60.5,39.5,"Wileroltigen (BE)",
681,"controproposta si",1,99,"Belprahon (BE)",
683,"controproposta si",60.2,39.8,"Champoz (BE)",
687,"iniziative si",95.3,4.7,"Corcelles (BE)",
690,"controproposta si",99.4,0.6,"Court (BE)",
691,"iniziative si",52.6,47.4,"Crémines (BE)",
692,"iniziative si",59.1,40.9,"Eschert (BE)",
694,"iniziative si",55.6,44.4,"Grandval (BE)",
696,"iniziative si",90.4,9.6,"Loveresse (BE)",
700,"controproposta si",45.3,54.7,"Moutier (BE)",
701,"iniziative si",77.1,22.9,"Perrefitte (BE)",
703,"controproposta si",52.2,47.8,"Reconvilier (BE)",
704,"iniziative si",59.5,40.5,"Roches (BE)",
706,"iniziative si",74.2,25.8,"Saicourt (BE)",
707,"due no",42.6,57.4,"Saules (BE)",
708,"controproposta si",24.2,75.8,"La Scheulte (BE)",
709,"due no",39.9,60.1,"Seehof (BE)",
711,"controproposta si",28.2,71.8,"Sorvilier (BE)",
713,"controproposta si",38.8,61.2,"Tavannes (BE)",
715,"due no",13.6,86.4,"Rebévelier (BE)",
716,"due no",15.8,84.2,"Petit-Val (BE)",
717,"due no",47.9,52.1,"Valbirse (BE)",
723,"due no",34,66,"La Neuveville (BE)",
724,"iniziative si",66.3,33.7,"Nods (BE)",
726,"controproposta si",30.9,69.1,"Plateau de Diesse (BE)",
731,"iniziative si",97.4,2.6,"Aegerten (BE)",
732,"due no",27.7,72.3,"Bellmund (BE)",
733,"due no",32.8,67.2,"Brügg (BE)",
734,"due no",19.4,80.6,"Bühl (BE)",
735,"iniziative si",86.3,13.7,"Epsach (BE)",
736,"controproposta si",47.6,52.4,"Hagneck (BE)",
737,"controproposta si",55.3,44.7,"Hermrigen (BE)",
738,"iniziative si",68.3,31.7,"Jens (BE)",
739,"due no",45.3,54.7,"Ipsach (BE)",
740,"controproposta si",8.1,91.9,"Gléresse (BE)",
741,"due no",3.4,96.6,"Merzligen (BE)",
742,"controproposta si",39.2,60.8,"Mörigen (BE)",
743,"controproposta si",4.4,95.6,"Nidau (BE)",
744,"controproposta si",12.9,87.1,"Orpund (BE)",
745,"iniziative si",94.8,5.2,"Port (BE)",
746,"due no",31.3,68.7,"Safnern (BE)",
747,"controproposta si",63.4,36.6,"Scheuren (BE)",
748,"controproposta si",41.7,58.3,"Schwadernau (BE)",
749,"controproposta si",41.7,58.3,"Studen (BE)",
750,"controproposta si",19.8,80.2,"Sutz-Lattrigen (BE)",
751,"due no",23.7,76.3,"Täuffelen (BE)",
754,"iniziative si",64,36,"Walperswil (BE)",
755,"iniziative si",97.8,2.2,"Worben (BE)",
756,"controproposta si",61.8,38.2,"Douanne-Daucher (BE)",
761,"controproposta si",45.2,54.8,"Därstetten (BE)",
762,"iniziative si",78.7,21.3,"Diemtigen (BE)",
763,"due no",33.8,66.2,"Erlenbach im Simmental (BE)",
766,"due no",30.9,69.1,"Oberwil im Simmental (BE)",
767,"controproposta si",5.9,94.1,"Reutigen (BE)",
768,"controproposta si",42.4,57.6,"Spiez (BE)",
769,"iniziative si",89.1,10.9,"Wimmis (BE)",
770,"due no",44.3,55.7,"Stocken-Höfen (BE)",
782,"controproposta si",62.3,37.7,"Guttannen (BE)",
783,"controproposta si",40.9,59.1,"Hasliberg (BE)",
784,"iniziative si",87.4,12.6,"Innertkirchen (BE)",
785,"iniziative si",51.1,48.9,"Meiringen (BE)",
786,"controproposta si",12.2,87.8,"Schattenhalb (BE)",
791,"controproposta si",47.5,52.5,"Boltigen (BE)",
792,"controproposta si",34.7,65.3,"Lenk (BE)",
793,"due no",2.6,97.4,"Saint-Etienne (BE)",
794,"controproposta si",69.1,30.9,"Zweisimmen (BE)",
841,"iniziative si",82.3,17.7,"Gsteig (BE)",
842,"controproposta si",29.6,70.4,"Lauenen (BE)",
843,"due no",36.8,63.2,"Gessenay (BE)",
852,"due no",37.7,62.3,"Guggisberg (BE)",
853,"iniziative si",73.8,26.2,"Rüschegg (BE)",
855,"iniziative si",60.5,39.5,"Schwarzenburg (BE)",
861,"iniziative si",83.9,16.1,"Belp (BE)",
863,"iniziative si",84.9,15.1,"Burgistein (BE)",
866,"controproposta si",2.4,97.6,"Gerzensee (BE)",
867,"iniziative si",61.8,38.2,"Gurzelen (BE)",
868,"due no",28.7,71.3,"Jaberg (BE)",
869,"controproposta si",54.1,45.9,"Kaufdorf (BE)",
870,"controproposta si",53.6,46.4,"Kehrsatz (BE)",
872,"due no",31.8,68.2,"Kirchdorf (BE)",
879,"controproposta si",97.6,2.4,"Riggisberg (BE)",
880,"due no",24.7,75.3,"Rüeggisberg (BE)",
883,"iniziative si",63.1,36.9,"Seftigen (BE)",
884,"iniziative si",51.1,48.9,"Toffen (BE)",
885,"iniziative si",92.5,7.5,"Uttigen (BE)",
886,"iniziative si",59.2,40.8,"Wattenwil (BE)",
888,"iniziative si",61.1,38.9,"Wald (BE)",
889,"iniziative si",50.4,49.6,"Thurnen (BE)",
901,"due no",39.3,60.7,"Eggiwil (BE)",
902,"iniziative si",56.5,43.5,"Langnau im Emmental (BE)",
903,"iniziative si",73.9,26.1,"Lauperswil (BE)",
904,"controproposta si",39.1,60.9,"Röthenbach im Emmental (BE)",
905,"controproposta si",67.8,32.2,"Rüderswil (BE)",
906,"due no",39.4,60.6,"Schangnau (BE)",
907,"controproposta si",50.6,49.4,"Signau (BE)",
908,"iniziative si",58.9,41.1,"Trub (BE)",
909,"due no",31.8,68.2,"Trubschachen (BE)",
921,"iniziative si",58.8,41.2,"Amsoldingen (BE)",
922,"iniziative si",54.8,45.2,"Blumenstein (BE)",
923,"due no",30.7,69.3,"Buchholterberg (BE)",
924,"iniziative si",56.1,43.9,"Eriz (BE)",
925,"iniziative si",50.9,49.1,"Fahrni (BE)",
927,"iniziative si",80.7,19.3,"Heiligenschwendi (BE)",
928,"iniziative si",69.5,30.5,"Heimberg (BE)",
929,"due no",40.3,59.7,"Hilterfingen (BE)",
931,"due no",8.3,91.7,"Homberg (BE)",
932,"controproposta si",15,85,"Horrenbach-Buchen (BE)",
934,"due no",29.2,70.8,"Oberhofen am Thunersee (BE)",
935,"due no",21.4,78.6,"Oberlangenegg (BE)",
936,"controproposta si",47.8,52.2,"Pohlern (BE)",
938,"controproposta si",41.3,58.7,"Sigriswil (BE)",
939,"iniziative si",56.4,43.6,"Steffisburg (BE)",
940,"controproposta si",13.1,86.9,"Teuffenthal (BE)",
941,"controproposta si",79.1,20.9,"Thierachern (BE)",
942,"controproposta si",47.6,52.4,"Thoune (BE)",
943,"iniziative si",67.2,32.8,"Uebeschi (BE)",
944,"controproposta si",61.7,38.3,"Uetendorf (BE)",
945,"iniziative si",78.6,21.4,"Unterlangenegg (BE)",
946,"controproposta si",49.4,50.6,"Wachseldorn (BE)",
948,"controproposta si",45.2,54.8,"Forst-Längenbühl (BE)",
951,"iniziative si",63.5,36.5,"Affoltern im Emmental (BE)",
952,"iniziative si",67.7,32.3,"Dürrenroth (BE)",
953,"iniziative si",54.2,45.8,"Eriswil (BE)",
954,"due no",24,76,"Huttwil (BE)",
955,"controproposta si",70.6,29.4,"Lützelflüh (BE)",
956,"iniziative si",85.2,14.8,"Rüegsau (BE)",
957,"controproposta si",22.8,77.2,"Sumiswald (BE)",
958,"iniziative si",79.5,20.5,"Trachselwald (BE)",
959,"iniziative si",93.9,6.1,"Walterswil (BE)",
960,"due no",47.8,52.2,"Wyssachen (BE)",
971,"controproposta si",51.9,48.1,"Attiswil (BE)",
972,"due no",21.9,78.1,"Berken (BE)",
973,"iniziative si",83.6,16.4,"Bettenhausen (BE)",
975,"due no",41.8,58.2,"Farnern (BE)",
976,"due no",35.3,64.7,"Graben (BE)",
977,"iniziative si",60.6,39.4,"Heimenhausen (BE)",
979,"controproposta si",38.2,61.8,"Herzogenbuchsee (BE)",
980,"due no",46.1,53.9,"Inkwil (BE)",
981,"controproposta si",55.3,44.7,"Niederbipp (BE)",
982,"controproposta si",48.9,51.1,"Niederönz (BE)",
983,"iniziative si",76.9,23.1,"Oberbipp (BE)",
985,"iniziative si",79.1,20.9,"Ochlenberg (BE)",
987,"controproposta si",32.3,67.7,"Rumisberg (BE)",
988,"controproposta si",35.6,64.4,"Seeberg (BE)",
989,"controproposta si",28.7,71.3,"Thörigen (BE)",
990,"iniziative si",68.1,31.9,"Walliswil bei Niederbipp (BE)",
991,"due no",46.3,53.7,"Walliswil bei Wangen (BE)",
992,"iniziative si",50.4,49.6,"Wangen an der Aare (BE)",
995,"iniziative si",98.4,1.6,"Wiedlisbach (BE)",
