"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
359,56.6,56.6,43.4,"Vechigen (BE)",
360,47.5,47.5,52.5,"Wohlen bei Bern (BE)",
361,16.1,16.1,83.9,"Zollikofen (BE)",
362,40.2,40.2,59.8,"Ittigen (BE)",
363,89.8,89.8,10.2,"Ostermundigen (BE)",
371,46.3,46.3,53.7,"Bienne (BE)",
372,45.9,45.9,54.1,"Evilard (BE)",
381,51.9,51.9,48.1,"Arch (BE)",
382,59.5,59.5,40.5,"Büetigen (BE)",
383,45.1,45.1,54.9,"Büren an der Aare (BE)",
385,74.1,74.1,25.9,"Diessbach bei Büren (BE)",
386,36.6,36.6,63.4,"Dotzigen (BE)",
387,47.1,47.1,52.9,"Longeau (BE)",
388,61,61,39,"Leuzigen (BE)",
390,79.7,79.7,20.3,"Meinisberg (BE)",
391,33.7,33.7,66.3,"Oberwil bei Büren (BE)",
392,8.8,8.8,91.2,"Perles (BE)",
393,34.2,34.2,65.8,"Rüti bei Büren (BE)",
394,46.8,46.8,53.2,"Wengi (BE)",
401,40.9,40.9,59.1,"Aefligen (BE)",
402,92,92,8,"Alchenstorf (BE)",
403,89.5,89.5,10.5,"Bäriswil (BE)",
404,59.7,59.7,40.3,"Berthoud (BE)",
405,35.9,35.9,64.1,"Ersigen (BE)",
406,54.5,54.5,45.5,"Hasle bei Burgdorf (BE)",
407,18.2,18.2,81.8,"Heimiswil (BE)",
409,51.4,51.4,48.6,"Hindelbank (BE)",
410,90.5,90.5,9.5,"Höchstetten (BE)",
411,47.7,47.7,52.3,"Kernenried (BE)",
412,83.5,83.5,16.5,"Kirchberg (BE)",
413,45.6,45.6,54.4,"Koppigen (BE)",
414,81.4,81.4,18.6,"Krauchthal (BE)",
415,50.5,50.5,49.5,"Lyssach (BE)",
418,54.4,54.4,45.6,"Oberburg (BE)",
420,49.7,49.7,50.3,"Rüdtligen-Alchenflüh (BE)",
421,45.3,45.3,54.7,"Rumendingen (BE)",
422,36.9,36.9,63.1,"Rüti bei Lyssach (BE)",
423,62.1,62.1,37.9,"Willadingen (BE)",
424,77.4,77.4,22.6,"Wynigen (BE)",
431,94.5,94.5,5.5,"Corgémont (BE)",
432,47.9,47.9,52.1,"Cormoret (BE)",
433,13.8,13.8,86.2,"Cortébert (BE)",
434,68.2,68.2,31.8,"Courtelary (BE)",
435,60.2,60.2,39.8,"La Ferrière (BE)",
437,18.2,18.2,81.8,"Mont-Tramelan (BE)",
438,31.7,31.7,68.3,"Orvin (BE)",
441,24.8,24.8,75.2,"Renan (BE)",
442,66.8,66.8,33.2,"Romont (BE)",
443,70.3,70.3,29.7,"Saint-Imier (BE)",
444,90.7,90.7,9.3,"Sonceboz-Sombeval (BE)",
445,37.3,37.3,62.7,"Sonvilier (BE)",
446,26,26,74,"Tramelan (BE)",
448,33.8,33.8,66.2,"Villeret (BE)",
449,26.6,26.6,73.4,"Sauge (BE)",
450,82.7,82.7,17.3,"Péry-La Heutte (BE)",
491,3.5,3.5,96.5,"Brüttelen (BE)",
492,57,57,43,"Cerlier (BE)",
493,74.3,74.3,25.7,"Finsterhennen (BE)",
494,96.3,96.3,3.7,"Gals (BE)",
495,32.1,32.1,67.9,"Gampelen (BE)",
496,64.9,64.9,35.1,"Anet (BE)",
497,61.6,61.6,38.4,"Lüscherz (BE)",
498,55.9,55.9,44.1,"Müntschemier (BE)",
499,51.9,51.9,48.1,"Siselen (BE)",
500,81.2,81.2,18.8,"Treiten (BE)",
501,53.4,53.4,46.6,"Tschugg (BE)",
502,39.8,39.8,60.2,"Vinelz (BE)",
533,91.9,91.9,8.1,"Bätterkinden (BE)",
538,2.9,2.9,97.1,"Fraubrunnen (BE)",
540,54.8,54.8,45.2,"Jegenstorf (BE)",
541,3,3,97,"Iffwil (BE)",
543,46.9,46.9,53.1,"Mattstetten (BE)",
544,74.4,74.4,25.6,"Moosseedorf (BE)",
546,64.1,64.1,35.9,"Münchenbuchsee (BE)",
551,29.9,29.9,70.1,"Urtenen-Schönbühl (BE)",
552,8.9,8.9,91.1,"Utzenstorf (BE)",
553,90.9,90.9,9.1,"Wiggiswil (BE)",
554,32.5,32.5,67.5,"Wiler bei Utzenstorf (BE)",
556,50.6,50.6,49.4,"Zielebach (BE)",
557,6.5,6.5,93.5,"Zuzwil (BE)",
561,55,55,45,"Adelboden (BE)",
562,74,74,26,"Aeschi bei Spiez (BE)",
563,65.9,65.9,34.1,"Frutigen (BE)",
564,59.8,59.8,40.2,"Kandergrund (BE)",
565,64.6,64.6,35.4,"Kandersteg (BE)",
566,66.3,66.3,33.7,"Krattigen (BE)",
567,24.3,24.3,75.7,"Reichenbach im Kandertal (BE)",
571,55.7,55.7,44.3,"Beatenberg (BE)",
572,51.5,51.5,48.5,"Bönigen (BE)",
573,57,57,43,"Brienz (BE)",
574,26.6,26.6,73.4,"Brienzwiler (BE)",
575,40.7,40.7,59.3,"Därligen (BE)",
576,47.8,47.8,52.2,"Grindelwald (BE)",
577,4,4,96,"Gsteigwiler (BE)",
578,3,3,97,"Gündlischwand (BE)",
579,46.1,46.1,53.9,"Habkern (BE)",
580,38,38,62,"Hofstetten bei Brienz (BE)",
581,55.5,55.5,44.5,"Interlaken (BE)",
582,64.9,64.9,35.1,"Iseltwald (BE)",
584,97.7,97.7,2.3,"Lauterbrunnen (BE)",
585,39.7,39.7,60.3,"Leissigen (BE)",
586,22.6,22.6,77.4,"Lütschental (BE)",
587,43.7,43.7,56.3,"Matten bei Interlaken (BE)",
588,52,52,48,"Niederried bei Interlaken (BE)",
589,33.9,33.9,66.1,"Oberried am Brienzersee (BE)",
590,49,49,51,"Ringgenberg (BE)",
591,62,62,38,"Saxeten (BE)",
592,60.4,60.4,39.6,"Schwanden bei Brienz (BE)",
593,27.1,27.1,72.9,"Unterseen (BE)",
594,94.1,94.1,5.9,"Wilderswil (BE)",
602,47.4,47.4,52.6,"Arni (BE)",
603,34.5,34.5,65.5,"Biglen (BE)",
605,28.2,28.2,71.8,"Bowil (BE)",
606,30.2,30.2,69.8,"Brenzikofen (BE)",
607,82.9,82.9,17.1,"Freimettigen (BE)",
608,95.4,95.4,4.6,"Grosshöchstetten (BE)",
609,22.3,22.3,77.7,"Häutligen (BE)",
610,57.9,57.9,42.1,"Herbligen (BE)",
611,43.3,43.3,56.7,"Kiesen (BE)",
612,35.3,35.3,64.7,"Konolfingen (BE)",
613,54.8,54.8,45.2,"Landiswil (BE)",
614,35.1,35.1,64.9,"Linden (BE)",
615,13.9,13.9,86.1,"Mirchel (BE)",
616,83.4,83.4,16.6,"Münsingen (BE)",
617,54.6,54.6,45.4,"Niederhünigen (BE)",
619,6.7,6.7,93.3,"Oberdiessbach (BE)",
620,40.7,40.7,59.3,"Oberthal (BE)",
622,60.9,60.9,39.1,"Oppligen (BE)",
623,50,50,50,"Rubigen (BE)",
626,7.2,7.2,92.8,"Walkringen (BE)",
627,52.8,52.8,47.2,"Worb (BE)",
628,29.5,29.5,70.5,"Zäziwil (BE)",
630,90,90,10,"Allmendingen (BE)",
632,41.4,41.4,58.6,"Wichtrach (BE)",
662,73.6,73.6,26.4,"Ferenbalm (BE)",
663,78.5,78.5,21.5,"Frauenkappelen (BE)",
665,45.2,45.2,54.8,"Gurbrü (BE)",
666,13.8,13.8,86.2,"Kriechenwil (BE)",
667,20.5,20.5,79.5,"Laupen (BE)",
668,2.6,2.6,97.4,"Mühleberg (BE)",
669,86.9,86.9,13.1,"Villars-les-Moines (BE)",
670,93.2,93.2,6.8,"Neuenegg (BE)",
671,51.7,51.7,48.3,"Wileroltigen (BE)",
681,54.3,54.3,45.7,"Belprahon (BE)",
683,79.5,79.5,20.5,"Champoz (BE)",
687,69.1,69.1,30.9,"Corcelles (BE)",
690,25.7,25.7,74.3,"Court (BE)",
691,74.8,74.8,25.2,"Crémines (BE)",
692,6.6,6.6,93.4,"Eschert (BE)",
694,65.2,65.2,34.8,"Grandval (BE)",
696,42.2,42.2,57.8,"Loveresse (BE)",
700,55.2,55.2,44.8,"Moutier (BE)",
701,82.9,82.9,17.1,"Perrefitte (BE)",
703,70.7,70.7,29.3,"Reconvilier (BE)",
704,20.7,20.7,79.3,"Roches (BE)",
706,64.9,64.9,35.1,"Saicourt (BE)",
707,3.8,3.8,96.2,"Saules (BE)",
708,42.7,42.7,57.3,"La Scheulte (BE)",
709,76,76,24,"Seehof (BE)",
711,55.5,55.5,44.5,"Sorvilier (BE)",
713,79.8,79.8,20.2,"Tavannes (BE)",
715,32.9,32.9,67.1,"Rebévelier (BE)",
716,84.3,84.3,15.7,"Petit-Val (BE)",
717,83.6,83.6,16.4,"Valbirse (BE)",
723,24,24,76,"La Neuveville (BE)",
724,39,39,61,"Nods (BE)",
726,49.5,49.5,50.5,"Plateau de Diesse (BE)",
731,52.6,52.6,47.4,"Aegerten (BE)",
732,42.6,42.6,57.4,"Bellmund (BE)",
733,48.7,48.7,51.3,"Brügg (BE)",
734,93.1,93.1,6.9,"Bühl (BE)",
735,54.9,54.9,45.1,"Epsach (BE)",
736,69.3,69.3,30.7,"Hagneck (BE)",
737,47.4,47.4,52.6,"Hermrigen (BE)",
738,49.5,49.5,50.5,"Jens (BE)",
739,72.9,72.9,27.1,"Ipsach (BE)",
740,30.9,30.9,69.1,"Gléresse (BE)",
741,57.7,57.7,42.3,"Merzligen (BE)",
742,56.6,56.6,43.4,"Mörigen (BE)",
743,7.2,7.2,92.8,"Nidau (BE)",
744,2.2,2.2,97.8,"Orpund (BE)",
745,68.1,68.1,31.9,"Port (BE)",
746,46.7,46.7,53.3,"Safnern (BE)",
747,28.4,28.4,71.6,"Scheuren (BE)",
748,65.4,65.4,34.6,"Schwadernau (BE)",
749,28.4,28.4,71.6,"Studen (BE)",
750,94.3,94.3,5.7,"Sutz-Lattrigen (BE)",
751,23.9,23.9,76.1,"Täuffelen (BE)",
754,29,29,71,"Walperswil (BE)",
755,44.1,44.1,55.9,"Worben (BE)",
756,43.4,43.4,56.6,"Douanne-Daucher (BE)",
761,37.8,37.8,62.2,"Därstetten (BE)",
762,50,50,50,"Diemtigen (BE)",
763,48.5,48.5,51.5,"Erlenbach im Simmental (BE)",
766,97.4,97.4,2.6,"Oberwil im Simmental (BE)",
767,95.9,95.9,4.1,"Reutigen (BE)",
768,47.1,47.1,52.9,"Spiez (BE)",
769,88.7,88.7,11.3,"Wimmis (BE)",
770,62.5,62.5,37.5,"Stocken-Höfen (BE)",
782,91.9,91.9,8.1,"Guttannen (BE)",
783,62.9,62.9,37.1,"Hasliberg (BE)",
784,65.3,65.3,34.7,"Innertkirchen (BE)",
785,51.2,51.2,48.8,"Meiringen (BE)",
786,64.4,64.4,35.6,"Schattenhalb (BE)",
791,49.1,49.1,50.9,"Boltigen (BE)",
792,48.6,48.6,51.4,"Lenk (BE)",
793,43.6,43.6,56.4,"Saint-Etienne (BE)",
794,18.7,18.7,81.3,"Zweisimmen (BE)",
841,50.8,50.8,49.2,"Gsteig (BE)",
842,55.9,55.9,44.1,"Lauenen (BE)",
843,60.3,60.3,39.7,"Gessenay (BE)",
852,5.9,5.9,94.1,"Guggisberg (BE)",
853,97.3,97.3,2.7,"Rüschegg (BE)",
855,35.1,35.1,64.9,"Schwarzenburg (BE)",
861,0.3,0.3,99.7,"Belp (BE)",
863,56,56,44,"Burgistein (BE)",
866,34.2,34.2,65.8,"Gerzensee (BE)",
867,41.6,41.6,58.4,"Gurzelen (BE)",
868,22.2,22.2,77.8,"Jaberg (BE)",
869,72.1,72.1,27.9,"Kaufdorf (BE)",
870,35.3,35.3,64.7,"Kehrsatz (BE)",
872,37.2,37.2,62.8,"Kirchdorf (BE)",
879,48,48,52,"Riggisberg (BE)",
880,22,22,78,"Rüeggisberg (BE)",
883,30.5,30.5,69.5,"Seftigen (BE)",
884,17.5,17.5,82.5,"Toffen (BE)",
885,71.2,71.2,28.8,"Uttigen (BE)",
886,20.1,20.1,79.9,"Wattenwil (BE)",
888,43.4,43.4,56.6,"Wald (BE)",
889,54.5,54.5,45.5,"Thurnen (BE)",
901,26,26,74,"Eggiwil (BE)",
902,78.6,78.6,21.4,"Langnau im Emmental (BE)",
903,63.4,63.4,36.6,"Lauperswil (BE)",
904,34.8,34.8,65.2,"Röthenbach im Emmental (BE)",
905,23,23,77,"Rüderswil (BE)",
906,93.2,93.2,6.8,"Schangnau (BE)",
907,59.3,59.3,40.7,"Signau (BE)",
908,39.2,39.2,60.8,"Trub (BE)",
909,48.5,48.5,51.5,"Trubschachen (BE)",
921,46.7,46.7,53.3,"Amsoldingen (BE)",
922,89.8,89.8,10.2,"Blumenstein (BE)",
923,78.4,78.4,21.6,"Buchholterberg (BE)",
924,67.1,67.1,32.9,"Eriz (BE)",
925,49.6,49.6,50.4,"Fahrni (BE)",
927,36.1,36.1,63.9,"Heiligenschwendi (BE)",
928,61.5,61.5,38.5,"Heimberg (BE)",
929,56.6,56.6,43.4,"Hilterfingen (BE)",
931,63.9,63.9,36.1,"Homberg (BE)",
932,34.5,34.5,65.5,"Horrenbach-Buchen (BE)",
934,47.9,47.9,52.1,"Oberhofen am Thunersee (BE)",
935,72.3,72.3,27.7,"Oberlangenegg (BE)",
936,42.8,42.8,57.2,"Pohlern (BE)",
938,17.6,17.6,82.4,"Sigriswil (BE)",
939,56.3,56.3,43.7,"Steffisburg (BE)",
940,36.3,36.3,63.7,"Teuffenthal (BE)",
941,70.1,70.1,29.9,"Thierachern (BE)",
942,61.8,61.8,38.2,"Thoune (BE)",
943,55.5,55.5,44.5,"Uebeschi (BE)",
944,57.3,57.3,42.7,"Uetendorf (BE)",
945,75.4,75.4,24.6,"Unterlangenegg (BE)",
946,16.8,16.8,83.2,"Wachseldorn (BE)",
948,96.8,96.8,3.2,"Forst-Längenbühl (BE)",
951,36.1,36.1,63.9,"Affoltern im Emmental (BE)",
952,16.8,16.8,83.2,"Dürrenroth (BE)",
953,55.9,55.9,44.1,"Eriswil (BE)",
954,62.7,62.7,37.3,"Huttwil (BE)",
955,57.5,57.5,42.5,"Lützelflüh (BE)",
956,36.3,36.3,63.7,"Rüegsau (BE)",
957,33.9,33.9,66.1,"Sumiswald (BE)",
958,68.8,68.8,31.2,"Trachselwald (BE)",
959,48.1,48.1,51.9,"Walterswil (BE)",
960,53.7,53.7,46.3,"Wyssachen (BE)",
971,74,74,26,"Attiswil (BE)",
972,31.8,31.8,68.2,"Berken (BE)",
973,44.9,44.9,55.1,"Bettenhausen (BE)",
975,85.2,85.2,14.8,"Farnern (BE)",
976,62.3,62.3,37.7,"Graben (BE)",
977,52.2,52.2,47.8,"Heimenhausen (BE)",
979,64.2,64.2,35.8,"Herzogenbuchsee (BE)",
980,10.1,10.1,89.9,"Inkwil (BE)",
981,10.5,10.5,89.5,"Niederbipp (BE)",
982,79.1,79.1,20.9,"Niederönz (BE)",
983,14.7,14.7,85.3,"Oberbipp (BE)",
985,36.3,36.3,63.7,"Ochlenberg (BE)",
987,36.9,36.9,63.1,"Rumisberg (BE)",
988,50.3,50.3,49.7,"Seeberg (BE)",
989,32.4,32.4,67.6,"Thörigen (BE)",
990,55.5,55.5,44.5,"Walliswil bei Niederbipp (BE)",
991,35.4,35.4,64.6,"Walliswil bei Wangen (BE)",
992,6.9,6.9,93.1,"Wangen an der Aare (BE)",
995,75.8,75.8,24.2,"Wiedlisbach (BE)",
