"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
361,32.7,32.7,67.3,"Zollikofen (BE)",
362,51.7,51.7,48.3,"Ittigen (BE)",
363,44.2,44.2,55.8,"Ostermundigen (BE)",
371,26.7,26.7,73.3,"Bienne (BE)",
372,53.7,53.7,46.3,"Evilard (BE)",
381,9.3,9.3,90.7,"Arch (BE)",
382,5.6,5.6,94.4,"Büetigen (BE)",
383,93.8,93.8,6.2,"Büren an der Aare (BE)",
385,2.7,2.7,97.3,"Diessbach bei Büren (BE)",
386,70.5,70.5,29.5,"Dotzigen (BE)",
387,85.1,85.1,14.9,"Longeau (BE)",
388,14.4,14.4,85.6,"Leuzigen (BE)",
390,31.8,31.8,68.2,"Meinisberg (BE)",
391,50.7,50.7,49.3,"Oberwil bei Büren (BE)",
392,89.1,89.1,10.9,"Perles (BE)",
393,86.4,86.4,13.6,"Rüti bei Büren (BE)",
394,81.5,81.5,18.5,"Wengi (BE)",
401,53.4,53.4,46.6,"Aefligen (BE)",
402,41.7,41.7,58.3,"Alchenstorf (BE)",
403,69.9,69.9,30.1,"Bäriswil (BE)",
404,36.4,36.4,63.6,"Berthoud (BE)",
405,65.1,65.1,34.9,"Ersigen (BE)",
406,79.4,79.4,20.6,"Hasle bei Burgdorf (BE)",
407,69.1,69.1,30.9,"Heimiswil (BE)",
409,64.4,64.4,35.6,"Hindelbank (BE)",
410,21.7,21.7,78.3,"Höchstetten (BE)",
411,77.8,77.8,22.2,"Kernenried (BE)",
412,62.1,62.1,37.9,"Kirchberg (BE)",
413,8.4,8.4,91.6,"Koppigen (BE)",
414,54.4,54.4,45.6,"Krauchthal (BE)",
415,74.7,74.7,25.3,"Lyssach (BE)",
418,49.2,49.2,50.8,"Oberburg (BE)",
420,14.9,14.9,85.1,"Rüdtligen-Alchenflüh (BE)",
421,31.5,31.5,68.5,"Rumendingen (BE)",
422,66.4,66.4,33.6,"Rüti bei Lyssach (BE)",
423,63.9,63.9,36.1,"Willadingen (BE)",
424,85.8,85.8,14.2,"Wynigen (BE)",
431,81.1,81.1,18.9,"Corgémont (BE)",
432,31,31,69,"Cormoret (BE)",
433,27.3,27.3,72.7,"Cortébert (BE)",
434,27.1,27.1,72.9,"Courtelary (BE)",
435,61.1,61.1,38.9,"La Ferrière (BE)",
437,29,29,71,"Mont-Tramelan (BE)",
438,67.5,67.5,32.5,"Orvin (BE)",
441,70.7,70.7,29.3,"Renan (BE)",
442,96.5,96.5,3.5,"Romont (BE)",
443,23.9,23.9,76.1,"Saint-Imier (BE)",
444,52.5,52.5,47.5,"Sonceboz-Sombeval (BE)",
445,36.5,36.5,63.5,"Sonvilier (BE)",
446,32.7,32.7,67.3,"Tramelan (BE)",
448,27.7,27.7,72.3,"Villeret (BE)",
449,36.7,36.7,63.3,"Sauge (BE)",
450,74.4,74.4,25.6,"Péry-La Heutte (BE)",
491,68.3,68.3,31.7,"Brüttelen (BE)",
492,90.7,90.7,9.3,"Cerlier (BE)",
493,17.7,17.7,82.3,"Finsterhennen (BE)",
494,30.4,30.4,69.6,"Gals (BE)",
495,60.3,60.3,39.7,"Gampelen (BE)",
496,58.2,58.2,41.8,"Anet (BE)",
497,59.9,59.9,40.1,"Lüscherz (BE)",
498,70.9,70.9,29.1,"Müntschemier (BE)",
499,31.9,31.9,68.1,"Siselen (BE)",
500,84.2,84.2,15.8,"Treiten (BE)",
501,54.4,54.4,45.6,"Tschugg (BE)",
502,71.1,71.1,28.9,"Vinelz (BE)",
533,56.3,56.3,43.7,"Bätterkinden (BE)",
538,34.2,34.2,65.8,"Fraubrunnen (BE)",
540,63.3,63.3,36.7,"Jegenstorf (BE)",
541,72.6,72.6,27.4,"Iffwil (BE)",
543,52.8,52.8,47.2,"Mattstetten (BE)",
544,68.7,68.7,31.3,"Moosseedorf (BE)",
546,47.9,47.9,52.1,"Münchenbuchsee (BE)",
551,47.6,47.6,52.4,"Urtenen-Schönbühl (BE)",
552,46.1,46.1,53.9,"Utzenstorf (BE)",
553,61.1,61.1,38.9,"Wiggiswil (BE)",
554,48.8,48.8,51.2,"Wiler bei Utzenstorf (BE)",
556,92.6,92.6,7.4,"Zielebach (BE)",
557,50.7,50.7,49.3,"Zuzwil (BE)",
561,57.8,57.8,42.2,"Adelboden (BE)",
562,52,52,48,"Aeschi bei Spiez (BE)",
563,17.8,17.8,82.2,"Frutigen (BE)",
564,57.4,57.4,42.6,"Kandergrund (BE)",
565,62.7,62.7,37.3,"Kandersteg (BE)",
566,44.6,44.6,55.4,"Krattigen (BE)",
567,62.7,62.7,37.3,"Reichenbach im Kandertal (BE)",
571,26.2,26.2,73.8,"Beatenberg (BE)",
572,47.8,47.8,52.2,"Bönigen (BE)",
573,37.3,37.3,62.7,"Brienz (BE)",
574,16.8,16.8,83.2,"Brienzwiler (BE)",
575,34,34,66,"Därligen (BE)",
576,30.6,30.6,69.4,"Grindelwald (BE)",
577,62.3,62.3,37.7,"Gsteigwiler (BE)",
578,80.9,80.9,19.1,"Gündlischwand (BE)",
579,57,57,43,"Habkern (BE)",
580,48,48,52,"Hofstetten bei Brienz (BE)",
581,8.2,8.2,91.8,"Interlaken (BE)",
582,62.5,62.5,37.5,"Iseltwald (BE)",
584,63,63,37,"Lauterbrunnen (BE)",
585,90.2,90.2,9.8,"Leissigen (BE)",
586,0.7,0.7,99.3,"Lütschental (BE)",
587,32.5,32.5,67.5,"Matten bei Interlaken (BE)",
588,99.8,99.8,0.2,"Niederried bei Interlaken (BE)",
589,72.6,72.6,27.4,"Oberried am Brienzersee (BE)",
590,19.9,19.9,80.1,"Ringgenberg (BE)",
591,49.6,49.6,50.4,"Saxeten (BE)",
592,86.3,86.3,13.7,"Schwanden bei Brienz (BE)",
593,45.2,45.2,54.8,"Unterseen (BE)",
594,27.1,27.1,72.9,"Wilderswil (BE)",
602,65.9,65.9,34.1,"Arni (BE)",
603,51.9,51.9,48.1,"Biglen (BE)",
605,49.6,49.6,50.4,"Bowil (BE)",
606,7.1,7.1,92.9,"Brenzikofen (BE)",
607,4.5,4.5,95.5,"Freimettigen (BE)",
608,54.1,54.1,45.9,"Grosshöchstetten (BE)",
609,45.3,45.3,54.7,"Häutligen (BE)",
610,33.4,33.4,66.6,"Herbligen (BE)",
611,46.8,46.8,53.2,"Kiesen (BE)",
612,52.3,52.3,47.7,"Konolfingen (BE)",
613,26.5,26.5,73.5,"Landiswil (BE)",
614,12.9,12.9,87.1,"Linden (BE)",
615,23.3,23.3,76.7,"Mirchel (BE)",
616,53.9,53.9,46.1,"Münsingen (BE)",
617,64.5,64.5,35.5,"Niederhünigen (BE)",
619,70.4,70.4,29.6,"Oberdiessbach (BE)",
620,60.2,60.2,39.8,"Oberthal (BE)",
622,50.2,50.2,49.8,"Oppligen (BE)",
623,68.9,68.9,31.1,"Rubigen (BE)",
626,59.2,59.2,40.8,"Walkringen (BE)",
627,46.5,46.5,53.5,"Worb (BE)",
628,20.5,20.5,79.5,"Zäziwil (BE)",
630,56.4,56.4,43.6,"Allmendingen (BE)",
632,40.6,40.6,59.4,"Wichtrach (BE)",
662,35,35,65,"Ferenbalm (BE)",
663,76.9,76.9,23.1,"Frauenkappelen (BE)",
665,31.6,31.6,68.4,"Gurbrü (BE)",
666,38.4,38.4,61.6,"Kriechenwil (BE)",
667,4.5,4.5,95.5,"Laupen (BE)",
668,1.2,1.2,98.8,"Mühleberg (BE)",
669,55.1,55.1,44.9,"Villars-les-Moines (BE)",
670,35.5,35.5,64.5,"Neuenegg (BE)",
671,42.1,42.1,57.9,"Wileroltigen (BE)",
681,54.2,54.2,45.8,"Belprahon (BE)",
683,81.8,81.8,18.2,"Champoz (BE)",
687,50.3,50.3,49.7,"Corcelles (BE)",
690,22.4,22.4,77.6,"Court (BE)",
691,47.7,47.7,52.3,"Crémines (BE)",
692,61.9,61.9,38.1,"Eschert (BE)",
694,34.4,34.4,65.6,"Grandval (BE)",
696,43.8,43.8,56.2,"Loveresse (BE)",
700,91.7,91.7,8.3,"Moutier (BE)",
701,66.8,66.8,33.2,"Perrefitte (BE)",
703,31.7,31.7,68.3,"Reconvilier (BE)",
704,47.9,47.9,52.1,"Roches (BE)",
706,13.3,13.3,86.7,"Saicourt (BE)",
707,71.6,71.6,28.4,"Saules (BE)",
708,64,64,36,"La Scheulte (BE)",
709,18.8,18.8,81.2,"Seehof (BE)",
711,96,96,4,"Sorvilier (BE)",
713,89.9,89.9,10.1,"Tavannes (BE)",
715,1.5,1.5,98.5,"Rebévelier (BE)",
716,51.3,51.3,48.7,"Petit-Val (BE)",
717,42.1,42.1,57.9,"Valbirse (BE)",
723,16.7,16.7,83.3,"La Neuveville (BE)",
724,5.6,5.6,94.4,"Nods (BE)",
726,40.1,40.1,59.9,"Plateau de Diesse (BE)",
731,61.6,61.6,38.4,"Aegerten (BE)",
732,60.6,60.6,39.4,"Bellmund (BE)",
733,67.4,67.4,32.6,"Brügg (BE)",
734,54.5,54.5,45.5,"Bühl (BE)",
735,55,55,45,"Epsach (BE)",
736,36.8,36.8,63.2,"Hagneck (BE)",
737,40.2,40.2,59.8,"Hermrigen (BE)",
738,63,63,37,"Jens (BE)",
739,57.5,57.5,42.5,"Ipsach (BE)",
740,28.6,28.6,71.4,"Gléresse (BE)",
741,63,63,37,"Merzligen (BE)",
742,95.1,95.1,4.9,"Mörigen (BE)",
743,23,23,77,"Nidau (BE)",
744,61.9,61.9,38.1,"Orpund (BE)",
745,20.9,20.9,79.1,"Port (BE)",
746,53,53,47,"Safnern (BE)",
747,66.9,66.9,33.1,"Scheuren (BE)",
748,65.9,65.9,34.1,"Schwadernau (BE)",
749,62.8,62.8,37.2,"Studen (BE)",
750,11.6,11.6,88.4,"Sutz-Lattrigen (BE)",
751,30.3,30.3,69.7,"Täuffelen (BE)",
754,55.4,55.4,44.6,"Walperswil (BE)",
755,54.3,54.3,45.7,"Worben (BE)",
756,53.2,53.2,46.8,"Douanne-Daucher (BE)",
761,60.4,60.4,39.6,"Därstetten (BE)",
762,6.4,6.4,93.6,"Diemtigen (BE)",
763,48.8,48.8,51.2,"Erlenbach im Simmental (BE)",
766,39.6,39.6,60.4,"Oberwil im Simmental (BE)",
767,18,18,82,"Reutigen (BE)",
768,38.3,38.3,61.7,"Spiez (BE)",
769,28,28,72,"Wimmis (BE)",
770,44.8,44.8,55.2,"Stocken-Höfen (BE)",
782,62.2,62.2,37.8,"Guttannen (BE)",
783,18.9,18.9,81.1,"Hasliberg (BE)",
784,4.1,4.1,95.9,"Innertkirchen (BE)",
785,66.4,66.4,33.6,"Meiringen (BE)",
786,83.1,83.1,16.9,"Schattenhalb (BE)",
791,26.5,26.5,73.5,"Boltigen (BE)",
792,83.2,83.2,16.8,"Lenk (BE)",
793,86.4,86.4,13.6,"Saint-Etienne (BE)",
794,42.6,42.6,57.4,"Zweisimmen (BE)",
841,49.8,49.8,50.2,"Gsteig (BE)",
842,63.7,63.7,36.3,"Lauenen (BE)",
843,71.2,71.2,28.8,"Gessenay (BE)",
852,20.1,20.1,79.9,"Guggisberg (BE)",
853,21.8,21.8,78.2,"Rüschegg (BE)",
855,59.3,59.3,40.7,"Schwarzenburg (BE)",
861,41,41,59,"Belp (BE)",
863,54.6,54.6,45.4,"Burgistein (BE)",
866,37.3,37.3,62.7,"Gerzensee (BE)",
867,18.4,18.4,81.6,"Gurzelen (BE)",
868,20.2,20.2,79.8,"Jaberg (BE)",
869,66.9,66.9,33.1,"Kaufdorf (BE)",
870,61.2,61.2,38.8,"Kehrsatz (BE)",
872,26.8,26.8,73.2,"Kirchdorf (BE)",
879,33.8,33.8,66.2,"Riggisberg (BE)",
880,42.1,42.1,57.9,"Rüeggisberg (BE)",
883,15.3,15.3,84.7,"Seftigen (BE)",
884,5.5,5.5,94.5,"Toffen (BE)",
885,58.6,58.6,41.4,"Uttigen (BE)",
886,42.2,42.2,57.8,"Wattenwil (BE)",
888,77.4,77.4,22.6,"Wald (BE)",
889,60.3,60.3,39.7,"Thurnen (BE)",
901,51.7,51.7,48.3,"Eggiwil (BE)",
902,62.3,62.3,37.7,"Langnau im Emmental (BE)",
903,53,53,47,"Lauperswil (BE)",
904,65.4,65.4,34.6,"Röthenbach im Emmental (BE)",
905,40.1,40.1,59.9,"Rüderswil (BE)",
906,23.5,23.5,76.5,"Schangnau (BE)",
907,66.8,66.8,33.2,"Signau (BE)",
908,47.6,47.6,52.4,"Trub (BE)",
909,46.6,46.6,53.4,"Trubschachen (BE)",
921,16.2,16.2,83.8,"Amsoldingen (BE)",
922,57.7,57.7,42.3,"Blumenstein (BE)",
923,74.1,74.1,25.9,"Buchholterberg (BE)",
924,10.5,10.5,89.5,"Eriz (BE)",
925,53.2,53.2,46.8,"Fahrni (BE)",
927,59,59,41,"Heiligenschwendi (BE)",
928,78.7,78.7,21.3,"Heimberg (BE)",
929,43.5,43.5,56.5,"Hilterfingen (BE)",
931,31,31,69,"Homberg (BE)",
932,0.6,0.6,99.4,"Horrenbach-Buchen (BE)",
934,94.9,94.9,5.1,"Oberhofen am Thunersee (BE)",
935,54.8,54.8,45.2,"Oberlangenegg (BE)",
936,16.6,16.6,83.4,"Pohlern (BE)",
938,36.3,36.3,63.7,"Sigriswil (BE)",
939,13.3,13.3,86.7,"Steffisburg (BE)",
940,62.8,62.8,37.2,"Teuffenthal (BE)",
941,80.7,80.7,19.3,"Thierachern (BE)",
942,47.9,47.9,52.1,"Thoune (BE)",
943,86.9,86.9,13.1,"Uebeschi (BE)",
944,39.5,39.5,60.5,"Uetendorf (BE)",
945,5.2,5.2,94.8,"Unterlangenegg (BE)",
946,67.6,67.6,32.4,"Wachseldorn (BE)",
948,11.3,11.3,88.7,"Forst-Längenbühl (BE)",
951,8.3,8.3,91.7,"Affoltern im Emmental (BE)",
952,86.6,86.6,13.4,"Dürrenroth (BE)",
953,36.5,36.5,63.5,"Eriswil (BE)",
954,68.6,68.6,31.4,"Huttwil (BE)",
955,94,94,6,"Lützelflüh (BE)",
956,63.1,63.1,36.9,"Rüegsau (BE)",
957,60.4,60.4,39.6,"Sumiswald (BE)",
958,61.2,61.2,38.8,"Trachselwald (BE)",
959,63.3,63.3,36.7,"Walterswil (BE)",
960,52.7,52.7,47.3,"Wyssachen (BE)",
971,60.7,60.7,39.3,"Attiswil (BE)",
972,72.7,72.7,27.3,"Berken (BE)",
973,63.4,63.4,36.6,"Bettenhausen (BE)",
975,93.7,93.7,6.3,"Farnern (BE)",
976,92.9,92.9,7.1,"Graben (BE)",
977,40.8,40.8,59.2,"Heimenhausen (BE)",
979,1.5,1.5,98.5,"Herzogenbuchsee (BE)",
980,15.8,15.8,84.2,"Inkwil (BE)",
981,42.4,42.4,57.6,"Niederbipp (BE)",
982,36.7,36.7,63.3,"Niederönz (BE)",
983,47.4,47.4,52.6,"Oberbipp (BE)",
985,92,92,8,"Ochlenberg (BE)",
987,21.1,21.1,78.9,"Rumisberg (BE)",
988,44.2,44.2,55.8,"Seeberg (BE)",
989,51.2,51.2,48.8,"Thörigen (BE)",
990,52.6,52.6,47.4,"Walliswil bei Niederbipp (BE)",
991,59,59,41,"Walliswil bei Wangen (BE)",
992,20.6,20.6,79.4,"Wangen an der Aare (BE)",
995,41.5,41.5,58.5,"Wiedlisbach (BE)",
