"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6611,51.8,51.8,48.2,"Chancy (GE)","C'est oui à 51,8 pour cent à l'initiative sur la responsabilité environnementale à Chancy. Chancy a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6612,43.5,43.5,56.5,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries rejettent l'initiative sur la responsabilité environnementale à 56,5 pour cent. Chêne-Bougeries a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6613,73.9,73.9,26.1,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg acceptent l'initiative sur la responsabilité environnementale à 73,9 pour cent. Chêne-Bourg a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6614,67.9,67.9,32.1,"Choulex (GE)","À Choulex, les habitants sont favorables à l'initiative sur la responsabilité environnementale par 67,9 pour cent des suffrages. Choulex a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6615,36.8,36.8,63.2,"Collex-Bossy (GE)","À Collex-Bossy, les habitants disent non à 63,2 pour cent à l'initiative sur la responsabilité environnementale. Collex-Bossy a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6616,33.6,33.6,66.4,"Collonge-Bellerive (GE)","À Collonge-Bellerive, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 66,4 pour cent des voix. Collonge-Bellerive a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6617,37.4,37.4,62.6,"Cologny (GE)","À Cologny, les habitants disent non à 62,6 pour cent à l'initiative sur la responsabilité environnementale. Cologny a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6618,87.7,87.7,12.3,"Confignon (GE)","À Confignon, les habitants sont favorables à l'initiative sur la responsabilité environnementale par 87,7 pour cent des suffrages. Confignon a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6619,41.3,41.3,58.7,"Corsier (GE)","Les habitants de Corsier (GE) s'opposent à l'initiative sur la responsabilité environnementale avec 58,7 pour cent de non. Corsier (GE) a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6620,57,57,43,"Dardagny (GE)","Les habitants de Dardagny approuvent l'initiative sur la responsabilité environnementale avec 57 pour cent des voix. Dardagny a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6621,53.1,53.1,46.9,"Genève (GE)","C'est oui à 53,1 pour cent à l'initiative sur la responsabilité environnementale à Genève. Genève a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6622,57.8,57.8,42.2,"Genthod (GE)","L'initiative sur la responsabilité environnementale passe la rampe à Genthod avec 57,8 pour cent de oui. Genthod a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6623,33.2,33.2,66.8,"Le Grand-Saconnex (GE)","À Le Grand-Saconnex, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 66,8 pour cent des voix. Le Grand-Saconnex a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6624,45.9,45.9,54.1,"Gy (GE)","Les habitants de Gy rejettent l'initiative sur la responsabilité environnementale à 54,1 pour cent. Gy a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6625,56.8,56.8,43.2,"Hermance (GE)","Les électeurs d'Hermance valident l'initiative sur la responsabilité environnementale avec 56,8 pour cent des voix. Hermance a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6626,91.9,91.9,8.1,"Jussy (GE)","Les électeurs de Jussy valident l'initiative sur la responsabilité environnementale avec 91,9 pour cent des voix. Le plus fort pourcentage de oui du canton de Genève a été obtenu à Jussy."
6627,49.1,49.1,50.9,"Laconnex (GE)","À Laconnex, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 50,9 pour cent des voix. Laconnex a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6628,46.9,46.9,53.1,"Lancy (GE)","Les habitants de Lancy rejettent l'initiative sur la responsabilité environnementale à 53,1 pour cent. Lancy a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6629,12.4,12.4,87.6,"Meinier (GE)","Les habitants de Meinier rejettent l'initiative sur la responsabilité environnementale à 87,6 pour cent. Meinier a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6630,21.6,21.6,78.4,"Meyrin (GE)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Meyrin avec 78,4 pour cent de non. Meyrin a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6631,50.5,50.5,49.5,"Onex (GE)","Les habitants d'Onex acceptent l'initiative sur la responsabilité environnementale à 50,5 pour cent. Onex a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6632,69.5,69.5,30.5,"Perly-Certoux (GE)","C'est oui à 69,5 pour cent à l'initiative sur la responsabilité environnementale à Perly-Certoux. Perly-Certoux a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6633,26.6,26.6,73.4,"Plan-les-Ouates (GE)","Les habitants de Plan-les-Ouates rejettent l'initiative sur la responsabilité environnementale à 73,4 pour cent. Plan-les-Ouates a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6634,63.4,63.4,36.6,"Pregny-Chambésy (GE)","Les habitants de Pregny-Chambésy acceptent l'initiative sur la responsabilité environnementale à 63,4 pour cent. Pregny-Chambésy a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6635,52.3,52.3,47.7,"Presinge (GE)","L'initiative sur la responsabilité environnementale passe la rampe à Presinge avec 52,3 pour cent de oui. Presinge a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6636,31.8,31.8,68.2,"Puplinge (GE)","À Puplinge, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 68,2 pour cent des voix. Puplinge a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6637,15.8,15.8,84.2,"Russin (GE)","C'est non à 84,2 pour cent à l'initiative sur la responsabilité environnementale à Russin. Russin a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6638,13.3,13.3,86.7,"Satigny (GE)","Les habitants de Satigny s'opposent à l'initiative sur la responsabilité environnementale avec 86,7 pour cent de non. Satigny a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6639,49.7,49.7,50.3,"Soral (GE)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Soral avec 50,3 pour cent de non. Soral a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6640,4.4,4.4,95.6,"Thônex (GE)","Les habitants de Thônex s'opposent à l'initiative sur la responsabilité environnementale avec 95,6 pour cent de non. Le plus fort pourcentage de non du canton de Genève a été obtenu à Thônex."
6641,57,57,43,"Troinex (GE)","Les électeurs de Troinex valident l'initiative sur la responsabilité environnementale avec 57 pour cent des voix. Troinex a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6642,19.5,19.5,80.5,"Vandoeuvres (GE)","Les habitants de Vandoeuvres s'opposent à l'initiative sur la responsabilité environnementale avec 80,5 pour cent de non. Vandoeuvres a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
6643,61.7,61.7,38.3,"Vernier (GE)","Les habitants de Vernier approuvent l'initiative sur la responsabilité environnementale avec 61,7 pour cent des voix. Vernier a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6644,76.1,76.1,23.9,"Versoix (GE)","À Versoix, les habitants disent oui à 76,1 pour cent à l'initiative sur la responsabilité environnementale. Versoix a approuvé le texte des Jeunes Vert-e-s, tout comme son canton."
6645,47.8,47.8,52.2,"Veyrier (GE)","Les habitants de Veyrier s'opposent à l'initiative sur la responsabilité environnementale avec 52,2 pour cent de non. Veyrier a rejeté le texte des Jeunes Vert-e-s, contrairement à son canton."
