"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
54,25.2,25.2,74.8,"Dietlikon (ZH)","Gli elettori di Dietlikon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 74,8 per cento di voti contrari."
55,30.4,30.4,69.6,"Eglisau (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Eglisau, dove ha riscosso il 69,6 per cento di ""no""."
56,22.1,22.1,77.9,"Embrach (ZH)","I cittadini di Embrach hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,9 per cento di voti contrari."
57,26.9,26.9,73.1,"Freienstein-Teufen (ZH)","Gli abitanti di Freienstein-Teufen hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,1 per cento di ""no""."
58,19.6,19.6,80.4,"Glattfelden (ZH)","Nel comune di Glattfelden, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,4 per cento di voti contrari."
59,16.2,16.2,83.8,"Hochfelden (ZH)","Nel comune di Hochfelden, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 83,8 per cento di voti contrari."
60,11,11,89,"Höri (ZH)","Nel comune di Höri, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 89 per cento di voti contrari."
61,23.4,23.4,76.6,"Hüntwangen (ZH)","A Hüntwangen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 76,6 per cento di voti a sfavore."
62,24.6,24.6,75.4,"Kloten (ZH)","A Kloten gli abitanti si sono opposti al potenziamento delle strade nazionali con il 75,4 per cento di voti a sfavore."
63,19.8,19.8,80.2,"Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,2 per cento di voti contrari."
64,15.9,15.9,84.1,"Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti al potenziamento delle strade nazionali con il 84,1 per cento di voti a sfavore."
65,14.3,14.3,85.7,"Oberembrach (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Oberembrach, dove ha riscosso il 85,7 per cento di ""no""."
66,25.5,25.5,74.5,"Opfikon (ZH)","Il 74,5 per cento degli elettori di Opfikon ha respinto l'iniziativa per la resposanbilità ambientale."
67,26.1,26.1,73.9,"Rafz (ZH)","Gli elettori di Rafz si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,9 per cento di voti contrari."
68,26.9,26.9,73.1,"Rorbas (ZH)","A Rorbas gli abitanti si sono opposti al potenziamento delle strade nazionali con il 73,1 per cento di voti a sfavore."
69,25.5,25.5,74.5,"Wallisellen (ZH)","I cittadini di Wallisellen hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,5 per cento di voti contrari."
70,19.6,19.6,80.4,"Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,4 per cento di voti contrari."
71,22.1,22.1,77.9,"Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,9 per cento di voti contrari."
72,13.4,13.4,86.6,"Winkel (ZH)","Il 86,6 per cento degli elettori di Winkel ha respinto l'iniziativa per la resposanbilità ambientale."
81,20.9,20.9,79.1,"Bachs (ZH)","A Bachs gli abitanti si sono opposti al potenziamento delle strade nazionali con il 79,1 per cento di voti a sfavore."
82,20.2,20.2,79.8,"Boppelsen (ZH)","I cittadini di Boppelsen hanno respinto l'iniziativa per la resposanbilità ambientale con il 79,8 per cento di voti contrari."
83,17.7,17.7,82.3,"Buchs (ZH)","I cittadini di Buchs ZH hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,3 per cento di voti contrari."
84,18.6,18.6,81.4,"Dällikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Dällikon, dove ha riscosso il 81,4 per cento di ""no""."
85,24.1,24.1,75.9,"Dänikon (ZH)","I cittadini di Dänikon hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,9 per cento di voti contrari."
86,22.5,22.5,77.5,"Dielsdorf (ZH)","Nel comune di Dielsdorf, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,5 per cento di voti contrari."
87,18.1,18.1,81.9,"Hüttikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Hüttikon, dove ha riscosso il 81,9 per cento di ""no""."
88,16.7,16.7,83.3,"Neerach (ZH)","Gli elettori di Neerach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 83,3 per cento di voti contrari."
89,16.9,16.9,83.1,"Niederglatt (ZH)","Il 83,1 per cento degli elettori di Niederglatt ha respinto l'iniziativa per la resposanbilità ambientale."
90,20.9,20.9,79.1,"Niederhasli (ZH)","A Niederhasli gli abitanti si sono opposti al potenziamento delle strade nazionali con il 79,1 per cento di voti a sfavore."
91,24.4,24.4,75.6,"Niederweningen (ZH)","Il 75,6 per cento degli elettori di Niederweningen ha respinto l'iniziativa per la resposanbilità ambientale."
92,20,20,80,"Oberglatt (ZH)","Gli abitanti di Oberglatt hanno respinto l'iniziativa per la resposanbilità ambientale con il 80 per cento di ""no""."
93,19.8,19.8,80.2,"Oberweningen (ZH)","I cittadini di Oberweningen hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,2 per cento di voti contrari."
94,25,25,75,"Otelfingen (ZH)","Gli abitanti di Otelfingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 75 per cento di ""no""."
95,33.7,33.7,66.3,"Regensberg (ZH)","Gli elettori di Regensberg si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 66,3 per cento di voti contrari."
96,22,22,78,"Regensdorf (ZH)","Gli elettori di Regensdorf si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 78 per cento di voti contrari."
97,21.4,21.4,78.6,"Rümlang (ZH)","I cittadini di Rümlang hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,6 per cento di voti contrari."
98,20.3,20.3,79.7,"Schleinikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Schleinikon, dove ha riscosso il 79,7 per cento di ""no""."
99,21.2,21.2,78.8,"Schöfflisdorf (ZH)","I cittadini di Schöfflisdorf hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,8 per cento di voti contrari."
100,17.7,17.7,82.3,"Stadel (ZH)","Gli abitanti di Stadel hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,3 per cento di ""no""."
101,19.2,19.2,80.8,"Steinmaur (ZH)","I cittadini di Steinmaur hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,8 per cento di voti contrari."
102,14.7,14.7,85.3,"Weiach (ZH)","Gli elettori di Weiach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 85,3 per cento di voti contrari."
111,24,24,76,"Bäretswil (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Bäretswil, dove ha riscosso il 76 per cento di ""no""."
112,28.8,28.8,71.2,"Bubikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Bubikon, dove ha riscosso il 71,2 per cento di ""no""."
113,26.1,26.1,73.9,"Dürnten (ZH)","Il 73,9 per cento degli elettori di Dürnten ha respinto l'iniziativa per la resposanbilità ambientale."
114,21.5,21.5,78.5,"Fischenthal (ZH)","Gli abitanti di Fischenthal hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,5 per cento di ""no""."
115,22.5,22.5,77.5,"Gossau (ZH)","Gli elettori di Gossau ZH si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 77,5 per cento di voti contrari."
116,21.9,21.9,78.1,"Grüningen (ZH)","Gli elettori di Grüningen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 78,1 per cento di voti contrari."
117,23.4,23.4,76.6,"Hinwil (ZH)","Nel comune di Hinwil, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,6 per cento di voti contrari."
118,28.3,28.3,71.7,"Rüti (ZH)","A Rüti ZH gli abitanti si sono opposti al potenziamento delle strade nazionali con il 71,7 per cento di voti a sfavore."
119,28.4,28.4,71.6,"Seegräben (ZH)","Gli elettori di Seegräben si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 71,6 per cento di voti contrari."
120,31.9,31.9,68.1,"Wald (ZH)","Il 68,1 per cento degli elettori di Wald ZH ha respinto l'iniziativa per la resposanbilità ambientale."
121,31.8,31.8,68.2,"Wetzikon (ZH)","A Wetzikon ZH gli abitanti si sono opposti al potenziamento delle strade nazionali con il 68,2 per cento di voti a sfavore."
131,28.2,28.2,71.8,"Adliswil (ZH)","Gli abitanti di Adliswil hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,8 per cento di ""no""."
135,22.5,22.5,77.5,"Kilchberg (ZH)","I cittadini di Kilchberg ZH hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,5 per cento di voti contrari."
136,50,0,0,"Langnau am Albis (ZH)","I risultati di questo comune non sono ancora noti."
137,28.3,28.3,71.7,"Oberrieden (ZH)","Nel comune di Oberrieden, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,7 per cento di voti contrari."
138,26.9,26.9,73.1,"Richterswil (ZH)","Gli abitanti di Richterswil hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,1 per cento di ""no""."
139,22,22,78,"Rüschlikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Rüschlikon, dove ha riscosso il 78 per cento di ""no""."
141,28.3,28.3,71.7,"Thalwil (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Thalwil, dove ha riscosso il 71,7 per cento di ""no""."
151,19.2,19.2,80.8,"Erlenbach (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Erlenbach ZH, dove ha riscosso il 80,8 per cento di ""no""."
152,17.4,17.4,82.6,"Herrliberg (ZH)","I cittadini di Herrliberg hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,6 per cento di voti contrari."
153,27.3,27.3,72.7,"Hombrechtikon (ZH)","Nel comune di Hombrechtikon, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 72,7 per cento di voti contrari."
154,50,0,0,"Küsnacht (ZH)","I risultati di questo comune non sono ancora noti."
155,31.1,31.1,68.9,"Männedorf (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Männedorf, dove ha riscosso il 68,9 per cento di ""no""."
156,24.2,24.2,75.8,"Meilen (ZH)","Gli elettori di Meilen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 75,8 per cento di voti contrari."
157,24.6,24.6,75.4,"Oetwil am See (ZH)","Il 75,4 per cento degli elettori di Oetwil am See ha respinto l'iniziativa per la resposanbilità ambientale."
158,31.7,31.7,68.3,"Stäfa (ZH)","Il 68,3 per cento degli elettori di Stäfa ha respinto l'iniziativa per la resposanbilità ambientale."
159,27.9,27.9,72.1,"Uetikon am See (ZH)","Gli elettori di Uetikon am See si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 72,1 per cento di voti contrari."
160,50,0,0,"Zumikon (ZH)","I risultati di questo comune non sono ancora noti."
161,50,0,0,"Zollikon (ZH)","I risultati di questo comune non sono ancora noti."
172,22.1,22.1,77.9,"Fehraltorf (ZH)","Il 77,9 per cento degli elettori di Fehraltorf ha respinto l'iniziativa per la resposanbilità ambientale."
173,24.5,24.5,75.5,"Hittnau (ZH)","Nel comune di Hittnau, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,5 per cento di voti contrari."
176,22.1,22.1,77.9,"Lindau (ZH)","Gli abitanti di Lindau hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,9 per cento di ""no""."
177,31.4,31.4,68.6,"Pfäffikon (ZH)","Il 68,6 per cento degli elettori di Pfäffikon ha respinto l'iniziativa per la resposanbilità ambientale."
178,16.9,16.9,83.1,"Russikon (ZH)","Gli abitanti di Russikon hanno respinto l'iniziativa per la resposanbilità ambientale con il 83,1 per cento di ""no""."
180,20.2,20.2,79.8,"Weisslingen (ZH)","Il 79,8 per cento degli elettori di Weisslingen ha respinto l'iniziativa per la resposanbilità ambientale."
181,22.7,22.7,77.3,"Wila (ZH)","Il 77,3 per cento degli elettori di Wila ha respinto l'iniziativa per la resposanbilità ambientale."
182,22.3,22.3,77.7,"Wildberg (ZH)","Gli abitanti di Wildberg hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,7 per cento di ""no""."
191,26.9,26.9,73.1,"Dübendorf (ZH)","Gli abitanti di Dübendorf hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,1 per cento di ""no""."
192,25.6,25.6,74.4,"Egg (ZH)","Nel comune di Egg, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,4 per cento di voti contrari."
193,28.5,28.5,71.5,"Fällanden (ZH)","A Fällanden gli abitanti si sono opposti al potenziamento delle strade nazionali con il 71,5 per cento di voti a sfavore."
194,50,0,0,"Greifensee (ZH)","I risultati di questo comune non sono ancora noti."
195,23.1,23.1,76.9,"Maur (ZH)","Gli abitanti di Maur hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,9 per cento di ""no""."
196,27.9,27.9,72.1,"Mönchaltorf (ZH)","Gli abitanti di Mönchaltorf hanno respinto l'iniziativa per la resposanbilità ambientale con il 72,1 per cento di ""no""."
197,28.4,28.4,71.6,"Schwerzenbach (ZH)","Nel comune di Schwerzenbach, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,6 per cento di voti contrari."
198,34.9,34.9,65.1,"Uster (ZH)","Gli abitanti di Uster hanno respinto l'iniziativa per la resposanbilità ambientale con il 65,1 per cento di ""no""."
199,20.2,20.2,79.8,"Volketswil (ZH)","Nel comune di Volketswil, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 79,8 per cento di voti contrari."
200,21.7,21.7,78.3,"Wangen-Brüttisellen (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Wangen-Brüttisellen, dove ha riscosso il 78,3 per cento di ""no""."
211,19,19,81,"Altikon (ZH)","A Altikon gli abitanti si sono opposti al potenziamento delle strade nazionali con il 81 per cento di voti a sfavore."
213,18.6,18.6,81.4,"Brütten (ZH)","A Brütten gli abitanti si sono opposti al potenziamento delle strade nazionali con il 81,4 per cento di voti a sfavore."
214,24,24,76,"Dägerlen (ZH)","Nel comune di Dägerlen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 76 per cento di voti contrari."
215,23.3,23.3,76.7,"Dättlikon (ZH)","Gli elettori di Dättlikon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 76,7 per cento di voti contrari."
216,24.4,24.4,75.6,"Dinhard (ZH)","Nel comune di Dinhard, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,6 per cento di voti contrari."
218,22.4,22.4,77.6,"Ellikon an der Thur (ZH)","Nel comune di Ellikon an der Thur, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,6 per cento di voti contrari."
219,26.4,26.4,73.6,"Elsau (ZH)","I cittadini di Elsau hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,6 per cento di voti contrari."
220,17,17,83,"Hagenbuch (ZH)","I cittadini di Hagenbuch hanno respinto l'iniziativa per la resposanbilità ambientale con il 83 per cento di voti contrari."
221,24.8,24.8,75.2,"Hettlingen (ZH)","Gli abitanti di Hettlingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,2 per cento di ""no""."
223,21.8,21.8,78.2,"Neftenbach (ZH)","I cittadini di Neftenbach hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,2 per cento di voti contrari."
224,23.8,23.8,76.2,"Pfungen (ZH)","Gli abitanti di Pfungen hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,2 per cento di ""no""."
225,23,23,77,"Rickenbach (ZH)","Il 77 per cento degli elettori di Rickenbach ZH ha respinto l'iniziativa per la resposanbilità ambientale."
226,26.5,26.5,73.5,"Schlatt (ZH)","Gli elettori di Schlatt ZH si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,5 per cento di voti contrari."
227,19.7,19.7,80.3,"Seuzach (ZH)","Nel comune di Seuzach, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,3 per cento di voti contrari."
228,50,0,0,"Turbenthal (ZH)","I risultati di questo comune non sono ancora noti."
230,50,0,0,"Winterthour (ZH)","I risultati di questo comune non sono ancora noti."
231,26.9,26.9,73.1,"Zell (ZH)","Gli elettori di Zell ZH si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,1 per cento di voti contrari."
241,15.8,15.8,84.2,"Aesch (ZH)","Gli elettori di Aesch ZH si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 84,2 per cento di voti contrari."
242,25.9,25.9,74.1,"Birmensdorf (ZH)","Il 74,1 per cento degli elettori di Birmensdorf ZH ha respinto l'iniziativa per la resposanbilità ambientale."
243,50,0,0,"Dietikon (ZH)","I risultati di questo comune non sono ancora noti."
244,17.6,17.6,82.4,"Geroldswil (ZH)","A Geroldswil gli abitanti si sono opposti al potenziamento delle strade nazionali con il 82,4 per cento di voti a sfavore."
245,26.8,26.8,73.2,"Oberengstringen (ZH)","Gli abitanti di Oberengstringen hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,2 per cento di ""no""."
246,13.2,13.2,86.8,"Oetwil an der Limmat (ZH)","Gli elettori di Oetwil an der Limmat si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 86,8 per cento di voti contrari."
247,29.9,29.9,70.1,"Schlieren (ZH)","Nel comune di Schlieren, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 70,1 per cento di voti contrari."
248,17.9,17.9,82.1,"Uitikon (ZH)","A Uitikon gli abitanti si sono opposti al potenziamento delle strade nazionali con il 82,1 per cento di voti a sfavore."
249,21.2,21.2,78.8,"Unterengstringen (ZH)","I cittadini di Unterengstringen hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,8 per cento di voti contrari."
250,25.4,25.4,74.6,"Urdorf (ZH)","Gli abitanti di Urdorf hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,6 per cento di ""no""."
251,20.9,20.9,79.1,"Weiningen (ZH)","Gli elettori di Weiningen ZH si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 79,1 per cento di voti contrari."
261,50,0,0,"Zurigo (ZH)","I risultati di questo comune non sono ancora noti."
291,24.9,24.9,75.1,"Andelfingen (ZH)","I cittadini di Andelfingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,1 per cento di voti contrari."
292,25,25,75,"Stammheim (ZH)","Gli abitanti di Stammheim hanno respinto l'iniziativa per la resposanbilità ambientale con il 75 per cento di ""no""."
293,28.9,28.9,71.1,"Wädenswil (ZH)","Il 71,1 per cento degli elettori di Wädenswil ha respinto l'iniziativa per la resposanbilità ambientale."
294,29.8,29.8,70.2,"Elgg (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Elgg, dove ha riscosso il 70,2 per cento di ""no""."
295,27.1,27.1,72.9,"Horgen (ZH)","Nel comune di Horgen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 72,9 per cento di voti contrari."
296,29.2,29.2,70.8,"Illnau-Effretikon (ZH)","Il 70,8 per cento degli elettori di Illnau-Effretikon ha respinto l'iniziativa per la resposanbilità ambientale."
297,20.9,20.9,79.1,"Bauma (ZH)","Gli abitanti di Bauma hanno respinto l'iniziativa per la resposanbilità ambientale con il 79,1 per cento di ""no""."
298,21.4,21.4,78.6,"Wiesendangen (ZH)","Il 78,6 per cento degli elettori di Wiesendangen ha respinto l'iniziativa per la resposanbilità ambientale."
301,50,0,0,"Aarberg (BE)","I risultati di questo comune non sono ancora noti."
302,50,0,0,"Bargen (BE)","I risultati di questo comune non sono ancora noti."
303,50,0,0,"Grossaffoltern (BE)","I risultati di questo comune non sono ancora noti."
304,50,0,0,"Kallnach (BE)","I risultati di questo comune non sono ancora noti."
305,50,0,0,"Kappelen (BE)","I risultati di questo comune non sono ancora noti."
306,50,0,0,"Lyss (BE)","I risultati di questo comune non sono ancora noti."
307,50,0,0,"Meikirch (BE)","I risultati di questo comune non sono ancora noti."
309,50,0,0,"Radelfingen (BE)","I risultati di questo comune non sono ancora noti."
310,50,0,0,"Rapperswil (BE)","I risultati di questo comune non sono ancora noti."
311,50,0,0,"Schüpfen (BE)","I risultati di questo comune non sono ancora noti."
312,50,0,0,"Seedorf (BE)","I risultati di questo comune non sono ancora noti."
321,50,0,0,"Aarwangen (BE)","I risultati di questo comune non sono ancora noti."
322,50,0,0,"Auswil (BE)","I risultati di questo comune non sono ancora noti."
323,50,0,0,"Bannwil (BE)","I risultati di questo comune non sono ancora noti."
324,50,0,0,"Bleienbach (BE)","I risultati di questo comune non sono ancora noti."
325,50,0,0,"Busswil bei Melchnau (BE)","I risultati di questo comune non sono ancora noti."
326,50,0,0,"Gondiswil (BE)","I risultati di questo comune non sono ancora noti."
329,50,0,0,"Langenthal (BE)","I risultati di questo comune non sono ancora noti."
331,50,0,0,"Lotzwil (BE)","I risultati di questo comune non sono ancora noti."
332,50,0,0,"Madiswil (BE)","I risultati di questo comune non sono ancora noti."
333,50,0,0,"Melchnau (BE)","I risultati di questo comune non sono ancora noti."
335,50,0,0,"Oeschenbach (BE)","I risultati di questo comune non sono ancora noti."
336,50,0,0,"Reisiswil (BE)","I risultati di questo comune non sono ancora noti."
337,50,0,0,"Roggwil (BE)","I risultati di questo comune non sono ancora noti."
338,50,0,0,"Rohrbach (BE)","I risultati di questo comune non sono ancora noti."
339,50,0,0,"Rohrbachgraben (BE)","I risultati di questo comune non sono ancora noti."
